date,year,month,mn_nsys,mn_nsys_lwr,mn_nsys_upr,daosys_nsys,daosys_nsys_lwr,daosys_nsys_upr,tot_nsys,tot_nsys_lwr,tot_nsys_upr,price,price_lwr,price_upr,mn_reward,mn_reward_lwr,mn_reward_upr,daosys_reward,daosys_reward_lwr,daosys_reward_upr,tot_reward,tot_reward_lwr,tot_reward_upr,tot_nodes,investment_nodes
2023-01-14,2023,1,5545.533843511047,5340.3310835323,5750.736603489794,16.368747128653922,15.763050331384875,16.97444392592297,5561.902590639701,5356.094133863685,5767.711047415717,0.26248882395689155,0.25005862485495045,0.2867629609837018,1455.6406567963554,1386.7085669949604,1590.2537052005562,4.296613183448113,3.941686689385473,4.867641801249483,1459.9372699798034,1390.650253684346,1595.1213470018056,2964.1706576607344,400
2023-01-15,2023,1,5545.106638548781,5339.919686540881,5750.29359055668,17.537267714040354,16.88833186062402,18.18620356747124,5562.6439062628215,5356.808018401505,5768.479794124151,0.2633232522342959,0.25181428469661876,0.2880275978814664,1460.1555140486496,1396.3370617526334,1597.1437450977783,4.617970369764622,4.252723207202155,5.238128528122096,1464.7734844184142,1400.5897849598355,1602.3818736259004,2964.3990226853402,400
2023-01-16,2023,1,5544.679499401647,5339.508352929222,5749.850645874072,18.705698288380518,18.013526709517464,19.39786986724357,5563.385197690028,5357.52187963874,5769.248515741316,0.263645413802993,0.2502673962012697,0.2994846536576519,1461.8293210247193,1387.6525010858097,1660.5464195209852,4.931671565714019,4.508198425992961,5.809364338887644,1466.7609925904333,1392.1606995118027,1666.3557838598729,2964.627387709946,400
2023-01-17,2023,1,5544.25242605444,5339.097082682678,5749.407769426201,19.87403886554239,19.138634891423862,20.609442839660915,5564.126464919982,5358.235717574102,5770.017212265862,0.2636256924982271,0.2509064454507683,0.3047072868415381,1461.6073852035772,1391.088668903118,1689.3741143076636,5.239307258665292,4.802006851387212,6.279847410988841,1466.8466924622426,1395.8906757545053,1695.6539617186525,2964.8557527345515,400
2023-01-18,2023,1,5543.8254184919515,5338.685875786604,5748.964961197298,21.042289459364838,20.26365641967277,21.820922499071457,5564.867707951316,5358.949532206277,5770.78588369637,0.2650149950759081,0.2516456260781129,0.2939206510291475,1469.1968659833385,1395.0794183041635,1629.4447761950905,5.576522237459405,5.099260506360326,6.413619746983655,1474.7733882207979,1400.1786788105237,1635.8583959420741,2965.0841177591574,400
2023-01-19,2023,1,5543.398476698985,5338.274732226368,5748.522221171603,22.210450083730393,21.388591307622846,23.032308859852492,5565.608926782716,5359.6633235339905,5771.554530031455,0.26412398841091145,0.2513995418791151,0.29876188314251007,1464.144515016707,1393.6078374955096,1656.1561679079105,5.866312660516334,5.3770820561760075,6.881175968089449,1470.0108276772232,1398.9849195516856,1663.0373438759998,2965.3124827837632,400
2023-01-20,2023,1,5542.971600660348,5337.863651987335,5748.07954933336,23.378520752492477,22.513439568603644,24.24360193638131,5566.35012141284,5360.377091555939,5772.323151269741,0.2645487389290453,0.25155222850319553,0.3101001098879435,1466.3861468742066,1394.3468586760353,1718.8761024705238,6.1847581830984,5.663305894754267,7.517943624551404,1472.570905057305,1400.0101645707896,1726.3940460950753,2965.5408478083687,400
2023-01-21,2023,1,5542.5447903608465,5337.452635054879,5747.636945666814,24.54650147948996,23.638201215973822,25.454801743020653,5567.091291840336,5361.090836270852,5773.091747409835,0.2666624443297232,0.25167369492862296,0.30402577042293066,1477.9885416045965,1394.9127266975042,1685.0764499930572,6.545630084263959,5.9491134414904,7.738915710884812,1484.5341716888604,1400.8618401389947,1692.815365703942,2965.769212832975,400
2023-01-22,2023,1,5542.1180457853025,5337.041681414378,5747.194410156227,25.71439227859082,24.762876263062935,26.665908294118708,5567.832438063893,5361.804557677441,5773.860318450345,0.2680800838362081,0.2531552341394177,0.30694229384606775,1485.7314703442858,1403.0161915090703,1701.110425739027,6.893516437841771,6.268851738341127,8.18489505928568,1492.6249867821275,1409.2850432474113,1709.2953207983128,2965.9975778575804,400
2023-01-23,2023,1,5541.691366918534,5336.630791051215,5746.751942785852,26.88219316363393,25.88746472321509,27.87692160406732,5568.573560082168,5362.51825577443,5774.62886438992,0.26589170067326817,0.2520156930003483,0.3093556547736034,1473.4897421563373,1396.593190228022,1714.3535613663082,7.147752058105929,6.524047362243121,8.623883335898656,1480.6374942144432,1403.1172375902652,1722.9774447022069,2966.225942882186,400
2023-01-24,2023,1,5541.264753745364,5336.219963950775,5746.309543539953,28.049904148472706,27.011966609745286,29.08784168717102,5569.314657893837,5363.231930560521,5775.397385227124,0.26854514155538417,0.25109118146169646,0.3073414513892169,1488.0797276904098,1391.3627138099798,1703.0603519480119,7.5326654801665605,6.782466609644839,8.93989948191491,1495.6123931705763,1398.1451804196247,1712.0002514299267,2966.4543079067917,400
