,year,month,mn_nsys,mn_nsys_lwr,mn_nsys_upr,daosys_nsys,daosys_nsys_lwr,daosys_nsys_upr,tot_nsys,tot_nsys_lwr,tot_nsys_upr,mn_reward,mn_reward_lwr,mn_reward_upr,daosys_reward,daosys_reward_lwr,daosys_reward_upr,tot_reward,tot_reward_lwr,tot_reward_upr,price,price_lwr,price_upr,total_nodes,investment_nodes
36,2026,1,243452.18490908202,237563.54604551615,249340.82377264788,46394.4969665641,44961.258854215965,47827.73507891316,289846.6818756461,282524.8048997321,297168.55885156104,710380.7268553333,140613.08025474247,1202639.4549487736,135429.1897981009,25993.2153590819,236310.07319978246,845809.9166534342,166606.2956138244,1438949.5281485561,2.8658476327396674,0.5681778582849738,4.97080287800259,3205.025222372806,400
37,2026,2,219496.35553139795,214187.16198246364,224805.54908033225,43270.423112737015,41942.85142233409,44597.99480313994,262766.77864413493,256130.01340479773,269403.5438834722,719981.3600104298,136319.72898769772,1130508.3469355756,141968.49610889252,26032.87487238234,229716.94179673443,861949.8561193224,162352.60386008007,1360225.28873231,3.300984674634927,0.6063271975334823,5.1325271340361285,3210.507467336003,400
38,2026,3,242577.0618973918,236709.5905718333,248444.5332229503,49415.81673577521,47909.4987247251,50922.134746827185,291992.878633167,284619.0892965584,299366.6679697775,832290.1915102846,159403.03146202734,1318688.0767681787,169529.19862904723,31546.758171290534,276882.076723279,1001819.3901393318,190949.78963331788,1595570.1534914577,3.4288676361251946,0.611434021861354,5.423071483336701,3216.5770956881142,400
39,2026,4,234316.57308884838,228648.90705749256,239984.23912020423,49329.13337062299,47834.945763040334,50823.320978207514,283645.7064594714,276483.85282053286,290807.56009841175,816548.1282697058,189904.81792146995,1434951.3450233887,171897.74785405947,38782.03101023038,311356.9468742023,988445.8761237653,228686.84893170034,1746308.2918975912,3.5001638728944475,0.7918856704100576,6.060377424970481,3222.4509295772536,400
40,2026,5,241678.86423365335,235833.11857743657,247524.60988987013,52528.15682740789,50946.55731158331,54109.756343230605,294207.02106106124,286779.6758890199,301634.36623310077,942423.7344068828,222054.23863430382,1585874.9035800253,204862.87075932918,46802.651052880734,355101.9493876827,1147286.605166212,268856.88968718454,1940976.852967708,3.9331720300881416,0.92938875108891,6.5340502679404375,3228.5205579293643,400
41,2026,6,233450.56512578364,227803.84615698698,239097.2840945803,52335.49928906467,50768.59348758776,53902.40509053692,285786.0644148483,278572.43964457477,292999.6891851172,953753.6166071895,279044.239222085,1543961.8786792275,213752.89901884904,60756.345909691736,356536.8688773478,1167506.5156260384,339800.5851317767,1900498.7475565753,4.1401262633203615,1.2454220834098615,6.57129342553028,3234.3943918185037,400
42,2026,7,240787.293602827,234963.1133208058,246611.47388484818,55628.994378421456,53972.391582095996,57285.59717474505,296416.28798124846,288935.5049029018,303897.07105959323,1005071.0931364755,301790.3783260373,1749988.3345445138,232232.3671894069,67709.22001105605,416465.5621825296,1237303.4603258825,369499.59833709337,2166453.8967270437,4.201445570947734,1.287629994975627,7.1713749885953835,3240.4640201706147,400
43,2026,8,240336.71655584205,234523.43486366468,246149.99824801943,57200.448911001906,55505.83566003572,58895.062161972746,297537.165466844,290029.2705237004,305045.0604099922,1078183.1618841195,266867.5947307286,1904351.9993432697,256658.72916819467,61615.80576310907,466769.2537118678,1334841.8910523143,328483.40049383766,2371121.2530551376,4.450639466652271,1.140681335526045,7.895177190509724,3246.533648522726,400
44,2026,9,232156.49530675274,226541.07739130815,237771.91322219736,56848.740005690604,55172.667614920065,58524.81239647046,289005.23531244334,281713.7450062282,296296.7256186678,1246336.7679810615,212753.38175470164,1968635.6696258825,305313.15624109644,50607.99604222227,496401.33718799567,1551649.924222158,263361.3777969239,2465037.006813878,5.46914925190721,0.9523253747431277,8.388981575410941,3252.407482411865,400
45,2026,10,239455.0029253079,233663.04818549793,245246.95766511784,60284.098289411515,58514.89750668965,62053.29907212779,299739.1012147194,292177.9456921876,307300.25673724565,1496925.0310307639,272912.1298938378,2246836.787394577,377030.4178670027,66765.02479463861,582365.1712527934,1873955.4488977664,339677.1546884764,2829201.958647371,6.4442731052785724,1.1028959120043362,9.376151882775853,3258.477110763976,400
46,2026,11,231306.35160054214,225711.49702187712,236901.2061792072,59827.4429564178,58079.32148559205,61575.56442724541,291133.79455695994,283790.81850746914,298476.7706064526,1604102.1466755865,431926.3638792167,2362232.4142870884,414965.69912703946,108494.24244148626,628928.0848290997,2019067.8458026259,540420.6063207029,2991160.499116188,6.961378756327413,1.8310852405987297,10.242566690721208,3264.3509446531157,400
47,2026,12,238579.7350638552,232808.95136568902,244350.51876202135,63356.45583475195,61512.94064795412,65199.97102154791,301936.19089860714,294321.89201364317,309550.48978356924,1741612.0612350828,410994.3090159611,2615631.4094260596,462572.92777822574,105860.13083793306,714917.5626922823,2204184.9890133087,516854.4398538941,3330548.972118342,7.28401106462208,1.7788826859952942,10.964243121583895,3270.4205730052263,400
48,2027,1,228255.2685668784,222494.9092540704,234015.6278796864,64880.17616131343,62998.99803047255,66761.35429214872,293135.4447281918,285493.9072845429,300776.9821718351,1884593.3784549679,261517.76969150285,2589454.251159522,535806.1329212426,72226.4688560336,757405.0917591386,2420399.5113762105,333744.2385475365,3346859.3429186605,8.40296455746833,1.1525958039849873,11.351267303884077,3276.1867199397325,400
49,2027,2,205821.0247371113,200626.8267496562,211015.2227245664,59881.99698119052,58150.55183554068,61613.44212685153,265703.0217183018,258777.3785851969,272628.66485141794,1709256.2015414871,325227.8003841385,2504394.7568841656,497295.50865378755,91934.24664800549,749890.7807862633,2206551.7101952746,417162.047032144,3254285.5376704284,8.286297114811862,1.6056177612315685,12.243915417922016,3281.39485265477,400
50,2027,3,227492.5841774188,221751.47233325912,233233.69602157845,67713.26362949051,65760.58834600076,69665.93891298398,295205.8478069093,287512.0606792599,302899.63493456243,1931278.9879833714,396792.1089245772,2907754.3027263624,574881.8262264048,114668.9767312425,890431.6028389294,2506160.814209776,511461.0856558197,3798185.905565292,8.503580467579932,1.700105610495799,12.75824752175856,3287.1609995892763,400
51,2027,4,219774.4900817971,214228.15575791104,225320.82440568315,66942.69994665496,65017.33649102785,68868.0634022709,286717.190028452,279245.4922489389,294188.88780795404,1926671.3637216869,408521.05103639775,2879873.4323496344,586888.8410070041,120989.98026729608,902543.8549470896,2513560.2047286914,529511.0313036939,3782417.287296724,8.817157347388674,1.8356829569042326,13.116745384221883,3292.7411417839585,400
52,2027,5,226709.38653570646,220988.0398424567,232430.7332289562,70632.45241020434,68606.10708007589,72658.79774032906,297341.8389459108,289594.1469225326,305089.53096928523,2226920.635151074,560996.9871703346,3168180.7549751685,693964.7286845841,169933.9668694821,1015524.8342408296,2920885.363835658,730930.9540398166,4183705.589215998,9.890940887287814,2.399266724082781,13.881898021394067,3298.507288718465,400
53,2027,6,219019.1640457363,213491.89149156687,224546.43659990572,69762.8585233055,67766.32419472188,71759.39285188168,288782.0225690418,281258.2156862887,296305.8294517874,2408743.6767506115,633906.3175485153,3302151.144854039,767384.4267492132,195980.7037222804,1082043.1534841687,3176128.103499825,829887.0212707957,4384194.298338207,10.994326018462036,2.8586751964374235,15.077879121994048,3304.0874309131477,400
54,2027,7,225931.56308390017,220229.84591592912,231633.28025187118,73541.60871811025,71441.84652564116,75641.37091057748,299473.1718020104,291671.6924415703,307274.6511624487,2664186.767294132,622990.1794175387,3733111.7852048655,867380.5688790032,197073.66517348593,1249958.4181282537,3531567.3361731353,820063.8445910247,4983070.203333119,11.684481194514134,2.7776017152312984,16.548451938307586,3309.8535778476544,400
55,2027,8,225538.31761590272,219846.5245789628,231230.11065284265,75016.20971453376,72879.23378485627,77153.18564422429,300554.5273304365,292725.75836381904,308383.29629706696,2943521.4284330825,442614.74551954813,4077735.2089821547,979191.9200898468,143115.63435903096,1395126.6035130776,3922713.3485229295,585730.379878579,5472861.812495233,12.97862290481364,1.9100739680648369,18.208332716480513,3315.61972478216,400
56,2027,9,217889.7531522812,212390.98295251062,223388.52335205174,73997.93315438926,71894.52045342885,76101.34585534967,291887.6863066704,284285.50340593944,299489.8692074014,3078916.6285440666,567120.5894479871,4205921.43557977,1045885.8096359166,186913.75440130063,1469098.993869715,4124802.4381799833,754034.3438492877,5675020.429449486,13.89842757642012,2.6163753141165045,19.380510863357475,3321.1998669768427,400
57,2027,10,224768.49547364574,219096.13003710337,230440.86091018812,77910.36483621411,75700.35062131844,80120.37905111909,302678.86030985985,294796.4806584218,310561.2399613072,3612541.2697482374,575890.5453935055,4551279.910107841,1252307.4517641182,194307.97089530446,1622465.1147725002,4864848.721512356,770198.51628881,6173745.024880341,16.04932258150351,2.604119657357084,20.313989794376184,3326.966013911348,400
58,2027,11,217147.30470176693,211667.2712867946,222627.33811673927,76793.94858452678,74619.97429862246,78967.92287042551,293941.2532862937,286287.2455854171,301595.2609871648,3676503.2829897646,685251.6000948962,4652414.6917787185,1300264.8761796707,235439.347515683,1692143.6256174187,4976768.1591694355,920690.9476105792,6344558.317396137,16.870042297151567,3.1790566156439457,21.386697575586844,3332.5461561060297,400
59,2027,12,224003.9106708746,218350.84066272137,229656.98067902785,80794.65852488019,78511.85489260964,83077.46215714328,304798.5691957548,296862.695555331,312734.44283617113,4021994.1930406624,766834.9218709408,5222598.287729185,1450702.4330734739,268729.5850057244,1937199.6928545395,5472696.626114137,1035564.5068766653,7159797.980583725,17.98156805468801,3.449952102915648,23.15255512932906,3338.312303040534,400
